"; PTT 47622, Serial 17P0810, Run 8 - 0.25&deg; Grid Size @ 29-Dec-2020 13:29"
"; Marine @ 3.0 meters/second, Model Score 48.29"
"; 281 Twilights, 133 SSTs, 1 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
47622_BSH_F,47622,28-May-2019 15:26:15,-7.275,-144.75,Light - Dawn,,,112,4868,,0.100013616055121,,
47622_BSH_F,47622,29-May-2019 00:00:00,-7.425,-144.6,None,,,,,,,29-May-2019 15:44:02,30-May-2019 03:27:35
47622_BSH_F,47622,29-May-2019 03:31:15,-7.525,-144.425,Light - Dusk,,,208,4742,,4.54569648967293,,
47622_BSH_F,47622,29-May-2019 10:00:00,-7.525,-144.45,SST,28.8,28.7791659037272,0,4742,,90.6247628586087,,
47622_BSH_F,47622,29-May-2019 12:00:00,-7.575,-144.45,None,,,,,,,,
47622_BSH_F,47622,29-May-2019 15:10:00,-7.6,-144.4,Light - Dawn,,,176,4742,,0.530238389615034,,
47622_BSH_F,47622,30-May-2019 00:00:00,-7.75,-144.3,None,,,,,,,30-May-2019 15:43:35,31-May-2019 03:25:54
47622_BSH_F,47622,30-May-2019 09:00:00,-7.875,-144.15,SST,28.8,28.6274988651276,0,4622,,85.4454289370924,,
47622_BSH_F,47622,30-May-2019 12:00:00,-7.9,-144.1,None,,,,,,,,
47622_BSH_F,47622,30-May-2019 15:25:00,-7.925,-144.05,Light - Dawn,,,80,4622,,29.5789639210598,,
47622_BSH_F,47622,31-May-2019 00:00:00,-8,-143.925,None,,,,,,,31-May-2019 15:42:43,01-Jun-2019 03:24:03
47622_BSH_F,47622,31-May-2019 03:31:15,-8.025,-143.9,Light - Dusk,,,304,4491,,9.68380892034064,,
47622_BSH_F,47622,31-May-2019 03:32:30,-8.025,-143.9,Light - Dusk,,,304,4491,,7.86115014055422,,
47622_BSH_F,47622,31-May-2019 09:00:00,-8.025,-143.925,SST,28.7,28.5724990367889,0,4491,,89.6509632392753,,
47622_BSH_F,47622,31-May-2019 12:00:00,-8.025,-143.975,None,,,,,,,,
47622_BSH_F,47622,31-May-2019 15:06:15,-8,-144,Light - Dawn,,,208,4491,,0.100000000000008,,
47622_BSH_F,47622,01-Jun-2019 00:00:00,-7.95,-144.125,None,,,,,,,01-Jun-2019 15:43:40,02-Jun-2019 03:25:01
47622_BSH_F,47622,01-Jun-2019 12:00:00,-7.85,-144.275,SST,28.7,28.6499996185303,0,4770,,91.4951408448296,,
47622_BSH_F,47622,01-Jun-2019 15:16:15,-7.85,-144.3,Light - Dawn,,,176,4770,,0.101677235646967,,
47622_BSH_F,47622,02-Jun-2019 00:00:00,-7.825,-144.4,None,,,,,,,02-Jun-2019 15:44:48,03-Jun-2019 03:26:24
47622_BSH_F,47622,02-Jun-2019 03:22:30,-7.8,-144.425,Light - Dusk,,,176,4770,,37.5033149018752,,
47622_BSH_F,47622,02-Jun-2019 03:27:30,-7.8,-144.425,Light - Dusk,,,176,4770,,44.7109329994047,,
47622_BSH_F,47622,02-Jun-2019 09:00:00,-7.8,-144.425,SST,28.7,28.6924998760223,0,4770,,86.9960614300924,,
47622_BSH_F,47622,02-Jun-2019 12:00:00,-7.825,-144.425,None,,,,,,,,
47622_BSH_F,47622,02-Jun-2019 15:15:00,-7.85,-144.45,Light - Dawn,,,176,4770,,0.1,,
47622_BSH_F,47622,03-Jun-2019 00:00:00,-7.9,-144.475,None,,,,,,,03-Jun-2019 15:45:28,04-Jun-2019 03:26:40
47622_BSH_F,47622,03-Jun-2019 11:00:00,-7.95,-144.45,SST,28.7,28.6795825958252,0,4770,,87.1058398419668,,
47622_BSH_F,47622,03-Jun-2019 12:00:00,-7.95,-144.45,None,,,,,,,,
47622_BSH_F,47622,03-Jun-2019 18:51:15,-8.05,-144.475,Light - Dawn,,,272,4886,,0.1,,
47622_BSH_F,47622,04-Jun-2019 00:00:00,-8.125,-144.5,None,,,,,,,04-Jun-2019 15:46:11,05-Jun-2019 03:26:29
47622_BSH_F,47622,04-Jun-2019 03:30:00,-8.175,-144.5,Light - Dusk,,,144,4886,,40.9663788118186,,
47622_BSH_F,47622,04-Jun-2019 10:00:00,-8.2,-144.6,SST,28.8,28.614999294281,0,4937,,90.5662234720288,,
47622_BSH_F,47622,04-Jun-2019 12:00:00,-8.225,-144.6,None,,,,,,,,
47622_BSH_F,47622,04-Jun-2019 15:13:45,-8.25,-144.625,Light - Dawn,,,240,4937,,0.100000000078378,,
47622_BSH_F,47622,05-Jun-2019 00:00:00,-8.325,-144.675,None,,,,,,,05-Jun-2019 15:47:28,06-Jun-2019 03:26:57
47622_BSH_F,47622,05-Jun-2019 03:05:00,-8.35,-144.675,Light - Dusk,,,208,4998,,87.4461831912077,,
47622_BSH_F,47622,05-Jun-2019 10:00:00,-8.375,-144.75,SST,28.9,28.5458324750264,0,5111,,71.6230169927288,,
47622_BSH_F,47622,05-Jun-2019 12:00:00,-8.4,-144.75,None,,,,,,,,
47622_BSH_F,47622,05-Jun-2019 15:43:45,-8.4,-144.75,Light - Dawn,,,240,5111,,74.3191753489606,,
47622_BSH_F,47622,06-Jun-2019 00:00:00,-8.425,-144.8,None,,,,,,,06-Jun-2019 15:48:24,07-Jun-2019 03:27:24
47622_BSH_F,47622,06-Jun-2019 02:13:45,-8.425,-144.825,Light - Dusk,,,432,5111,,0.0999999999999999,,
47622_BSH_F,47622,06-Jun-2019 12:00:00,-8.475,-144.9,None,,,,,,,,
47622_BSH_F,47622,06-Jun-2019 14:00:00,-8.475,-144.925,SST,28.9,28.5799999237061,0,5111,,79.2219389196189,,
47622_BSH_F,47622,06-Jun-2019 15:11:15,-8.475,-144.925,Light - Dawn,,,240,5111,,65.5799794568685,,
47622_BSH_F,47622,07-Jun-2019 00:00:00,-8.45,-145.025,None,,,,,,,07-Jun-2019 15:49:35,08-Jun-2019 03:28:22
47622_BSH_F,47622,07-Jun-2019 03:30:00,-8.4,-145.075,Light - Dusk,,,176,5125,,60.2670376887364,,
47622_BSH_F,47622,07-Jun-2019 12:00:00,-8.475,-145.1,SST,28.8,28.6899995803833,0,5125,,94.0249859166955,,
47622_BSH_F,47622,07-Jun-2019 15:30:00,-8.475,-145.125,Light - Dawn,,,208,5125,,0.0999999999999999,,
47622_BSH_F,47622,08-Jun-2019 00:00:00,-8.475,-145.2,None,,,,,,,08-Jun-2019 15:50:35,09-Jun-2019 03:29:10
47622_BSH_F,47622,08-Jun-2019 03:37:30,-8.475,-145.225,Light - Dusk,,,176,5125,,17.6019406567669,,
47622_BSH_F,47622,08-Jun-2019 12:00:00,-8.425,-145.4,None,,,,,,,,
47622_BSH_F,47622,08-Jun-2019 13:00:00,-8.425,-145.4,SST,28.7,28.6974998315175,0,5256,,88.2738847519335,,
47622_BSH_F,47622,08-Jun-2019 15:35:00,-8.425,-145.425,Light - Dawn,,,176,5256,,75.1545438457559,,
47622_BSH_F,47622,09-Jun-2019 00:00:00,-8.45,-145.6,None,,,,,,,09-Jun-2019 15:52:23,10-Jun-2019 03:30:57
47622_BSH_F,47622,09-Jun-2019 02:42:30,-8.45,-145.625,Light - Dusk,,,400,5357,,0.10534129541701,,
47622_BSH_F,47622,09-Jun-2019 12:00:00,-8.4,-145.8,None,,,,,,,,
47622_BSH_F,47622,09-Jun-2019 15:31:15,-8.475,-145.75,Light - Dawn,,,208,5451,,81.0818299154269,,
47622_BSH_F,47622,10-Jun-2019 00:00:00,-7.975,-146.35,None,,,,,,,10-Jun-2019 15:54:49,11-Jun-2019 03:34:55
47622_BSH_F,47622,10-Jun-2019 02:37:30,-7.925,-146.45,Light - Dusk,,,240,5278,,0.102681394061671,,
47622_BSH_F,47622,10-Jun-2019 12:00:00,-7.75,-146.725,None,,,,,,,,
47622_BSH_F,47622,10-Jun-2019 13:00:00,-7.725,-146.725,SST,28.5,28.5720822016398,0,5183,,64.025370494192,,
47622_BSH_F,47622,10-Jun-2019 15:33:45,-7.725,-146.825,Light - Dawn,,,144,5340,,0.101419391815022,,
47622_BSH_F,47622,11-Jun-2019 00:00:00,-7.675,-147.175,None,,,,,,,11-Jun-2019 15:57:51,12-Jun-2019 03:38:54
47622_BSH_F,47622,11-Jun-2019 03:16:15,-7.6,-147.325,Light - Dusk,,,208,5312,,3.8743504952596,,
47622_BSH_F,47622,11-Jun-2019 12:00:00,-8.85,-145.675,None,,,,,,,,
47622_BSH_F,47622,11-Jun-2019 14:00:00,-8.85,-145.675,SST,28.6,28.5666658083598,0,5250,,85.7283282357753,,
47622_BSH_F,47622,11-Jun-2019 15:38:45,-8.85,-145.7,Light - Dawn,,,208,5250,,0.100010052797203,,
47622_BSH_F,47622,12-Jun-2019 00:00:00,-8.875,-145.75,None,,,,,,,12-Jun-2019 15:54:29,13-Jun-2019 03:31:16
47622_BSH_F,47622,12-Jun-2019 03:42:30,-8.9,-145.825,Light - Dusk,,,112,5272,,17.6838699231929,,
47622_BSH_F,47622,12-Jun-2019 12:00:00,-8.85,-145.875,None,,,,,,,,
47622_BSH_F,47622,12-Jun-2019 15:00:00,-8.825,-145.925,SST,28.6,28.4499988555908,0,5272,,95.9728945356645,,
47622_BSH_F,47622,12-Jun-2019 15:46:15,-8.825,-145.925,Light - Dawn,,,240,5272,,0.120187301401622,,
47622_BSH_F,47622,13-Jun-2019 00:00:00,-8.825,-146.075,None,,,,,,,13-Jun-2019 15:55:57,14-Jun-2019 03:32:50
47622_BSH_F,47622,13-Jun-2019 03:12:30,-8.825,-146.125,Light - Dusk,,,208,5264,,3.95055864650735,,
47622_BSH_F,47622,13-Jun-2019 12:00:00,-8.825,-146.275,None,,,,,,,,
47622_BSH_F,47622,13-Jun-2019 14:00:00,-8.825,-146.3,SST,28.6,28.5083327293396,0,5341,,96.5242256708099,,
47622_BSH_F,47622,13-Jun-2019 15:41:15,-8.825,-146.325,Light - Dawn,,,240,5341,,0.103251597558157,,
47622_BSH_F,47622,14-Jun-2019 00:00:00,-8.825,-146.45,None,,,,,,,14-Jun-2019 15:57:42,15-Jun-2019 03:34:31
47622_BSH_F,47622,14-Jun-2019 10:00:00,-8.85,-146.625,SST,28.6,28.494998772939,0,5381,,95.4851543830582,,
47622_BSH_F,47622,14-Jun-2019 12:00:00,-8.85,-146.65,None,,,,,,,,
47622_BSH_F,47622,14-Jun-2019 15:53:45,-8.85,-146.775,Light - Dawn,,,208,5392,,0.103625822644251,,
47622_BSH_F,47622,15-Jun-2019 00:00:00,-8.875,-146.85,SST,28.5,28.4699993133545,0,5392,,95.1591237953346,15-Jun-2019 15:59:37,16-Jun-2019 03:36:12
47622_BSH_F,47622,15-Jun-2019 03:32:30,-8.775,-146.875,Light - Dusk,,,336,5392,,3.04044128325267,,
47622_BSH_F,47622,15-Jun-2019 12:00:00,-8.875,-147.125,None,,,,,,,,
47622_BSH_F,47622,15-Jun-2019 16:06:15,-8.85,-147.225,Light - Dusk,,,496,5299,,0.0999999999999999,,
47622_BSH_F,47622,16-Jun-2019 00:00:00,-8.825,-147.475,None,,,,,,,16-Jun-2019 16:02:17,17-Jun-2019 03:38:59
47622_BSH_F,47622,16-Jun-2019 03:27:30,-8.825,-147.6,Light - Dusk,,,208,5173,,0.1,,
47622_BSH_F,47622,16-Jun-2019 08:32:30,-8.8,-147.725,Light - Dawn,,,240,5173,,0.1,,
47622_BSH_F,47622,16-Jun-2019 09:00:00,-8.8,-147.725,SST,28.5,28.3837492465973,0,5173,,86.1306861766726,,
47622_BSH_F,47622,16-Jun-2019 12:00:00,-8.8,-147.825,None,,,,,,,,
47622_BSH_F,47622,16-Jun-2019 16:00:00,-8.775,-147.925,Light - Dawn,,,208,5157,,0.297694499988852,,
47622_BSH_F,47622,17-Jun-2019 00:00:00,-8.75,-148.1,None,,,,,,,17-Jun-2019 16:04:53,18-Jun-2019 03:41:49
47622_BSH_F,47622,17-Jun-2019 03:55:00,-8.575,-147.95,Light - Dusk,,,144,5197,,72.2982028423864,,
47622_BSH_F,47622,17-Jun-2019 11:00:00,-8.725,-148.275,SST,28.5,28.3191663424174,0,5308,,84.9052040696792,,
47622_BSH_F,47622,17-Jun-2019 12:00:00,-8.725,-148.275,None,,,,,,,,
47622_BSH_F,47622,17-Jun-2019 16:01:15,-8.775,-148.375,Light - Dawn,,,208,5124,,88.2920433091601,,
47622_BSH_F,47622,18-Jun-2019 00:00:00,-8.8,-148.45,None,,,,,,,18-Jun-2019 16:06:36,19-Jun-2019 03:43:20
47622_BSH_F,47622,18-Jun-2019 03:42:30,-8.8,-148.45,Light - Dusk,,,240,5124,,53.0933801303165,,
47622_BSH_F,47622,18-Jun-2019 10:00:00,-8.775,-148.625,SST,28.5,28.433332602183,0,5123,,87.0398470442201,,
47622_BSH_F,47622,18-Jun-2019 12:00:00,-8.775,-148.65,None,,,,,,,,
47622_BSH_F,47622,18-Jun-2019 15:35:00,-8.775,-148.725,Light - Dawn,,,208,5123,,0.100000000031436,,
47622_BSH_F,47622,19-Jun-2019 00:00:00,-8.775,-148.875,None,,,,,,,19-Jun-2019 16:08:30,20-Jun-2019 03:45:17
47622_BSH_F,47622,19-Jun-2019 10:00:00,-8.8,-149.075,SST,28.5,28.2474993069967,0,5133,,75.8533190239842,,
47622_BSH_F,47622,19-Jun-2019 12:00:00,-8.775,-149.1,None,,,,,,,,
47622_BSH_F,47622,19-Jun-2019 16:06:15,-8.725,-149.175,Light - Dawn,,,240,5078,,39.5784126756323,,
47622_BSH_F,47622,20-Jun-2019 00:00:00,-8.7,-149.425,None,,,,,,,20-Jun-2019 16:10:47,21-Jun-2019 03:47:50
47622_BSH_F,47622,20-Jun-2019 03:06:15,-8.7,-149.55,Light - Dusk,,,208,5204,,36.393364611136,,
47622_BSH_F,47622,20-Jun-2019 03:53:45,-8.7,-149.55,Light - Dusk,,,176,5204,,0.100000002223461,,
47622_BSH_F,47622,20-Jun-2019 12:00:00,-8.65,-149.825,None,,,,,,,,
47622_BSH_F,47622,20-Jun-2019 15:06:15,-8.65,-149.9,Light - Dawn,,,240,5175,,62.8488020303363,,
47622_BSH_F,47622,20-Jun-2019 16:00:00,-8.65,-149.9,SST,28.6,28.2933330535889,0,5175,,72.4747696743173,,
47622_BSH_F,47622,21-Jun-2019 00:00:00,-8.675,-149.925,None,,,,,,,21-Jun-2019 16:12:58,22-Jun-2019 03:50:05
47622_BSH_F,47622,21-Jun-2019 03:40:00,-8.675,-149.925,Light - Dusk,,,144,5175,,75.7384307894179,,
47622_BSH_F,47622,21-Jun-2019 12:00:00,-8.625,-149.95,SST,28.6,28.3400001525879,0,5175,,82.8971557453521,,
47622_BSH_F,47622,21-Jun-2019 16:00:00,-8.625,-149.95,Light - Dawn,,,208,5175,,66.4396930767512,,
47622_BSH_F,47622,22-Jun-2019 00:00:00,-8.6,-150.025,None,,,,,,,22-Jun-2019 16:13:27,23-Jun-2019 03:50:51
47622_BSH_F,47622,22-Jun-2019 02:53:45,-8.6,-150.05,Light - Dusk,,,208,5138,,0.10485569392631,,
47622_BSH_F,47622,22-Jun-2019 12:00:00,-8.625,-150.15,None,,,,,,,,
47622_BSH_F,47622,22-Jun-2019 15:58:45,-8.625,-150.2,Light - Dawn,,,208,5138,,97.2235099889731,,
47622_BSH_F,47622,22-Jun-2019 17:00:00,-8.625,-150.2,SST,28.6,28.3858326276143,0,5138,,84.3336339074048,,
47622_BSH_F,47622,23-Jun-2019 00:00:00,-8.575,-150.25,None,,,,,,,23-Jun-2019 16:14:30,24-Jun-2019 03:52:01
47622_BSH_F,47622,23-Jun-2019 03:43:45,-8.55,-150.3,Light - Dusk,,,272,5184,,85.5877383465317,,
47622_BSH_F,47622,23-Jun-2019 12:00:00,-8.525,-150.35,None,,,,,,,,
47622_BSH_F,47622,23-Jun-2019 15:41:15,-8.5,-150.375,Light - Dawn,,,240,5184,,79.2127716459718,,
47622_BSH_F,47622,23-Jun-2019 16:00:00,-8.5,-150.375,SST,28.5,28.3166656494141,0,5184,,87.866829160763,,
47622_BSH_F,47622,24-Jun-2019 00:00:00,-8.45,-150.5,None,,,,,,,24-Jun-2019 16:15:29,25-Jun-2019 03:53:28
47622_BSH_F,47622,24-Jun-2019 03:40:00,-8.425,-150.575,Light - Dusk,,,304,5533,,23.4314515197908,,
47622_BSH_F,47622,24-Jun-2019 09:00:00,-8.45,-150.6,SST,28.6,28.3124990463257,0,5533,,75.6326044767683,,
47622_BSH_F,47622,24-Jun-2019 12:00:00,-8.425,-150.6,None,,,,,,,,
47622_BSH_F,47622,24-Jun-2019 15:52:30,-8.4,-150.625,Light - Dawn,,,208,5533,,89.3252045839635,,
47622_BSH_F,47622,25-Jun-2019 00:00:00,-8.35,-150.675,None,,,,,,,25-Jun-2019 16:16:13,26-Jun-2019 03:54:34
47622_BSH_F,47622,25-Jun-2019 03:41:15,-8.325,-150.725,Light - Dusk,,,208,5533,,76.7607016191024,,
47622_BSH_F,47622,25-Jun-2019 12:00:00,-8.3,-150.775,None,,,,,,,,
47622_BSH_F,47622,25-Jun-2019 16:06:15,-8.275,-150.8,Light - Dawn,,,208,5474,,78.3740779760915,,
47622_BSH_F,47622,26-Jun-2019 00:00:00,-8.25,-150.875,None,,,,,,,26-Jun-2019 16:17:02,27-Jun-2019 03:55:47
47622_BSH_F,47622,26-Jun-2019 03:46:15,-8.25,-150.9,Light - Dusk,,,208,5525,,45.7709028115976,,
47622_BSH_F,47622,26-Jun-2019 09:00:00,-8.275,-150.95,SST,28.7,28.3724999427795,0,5474,,62.9696710934655,,
47622_BSH_F,47622,26-Jun-2019 12:00:00,-8.25,-150.975,None,,,,,,,,
47622_BSH_F,47622,26-Jun-2019 15:58:45,-8.2,-151.025,Light - Dawn,,,208,4818,,84.8800754093156,,
47622_BSH_F,47622,27-Jun-2019 00:00:00,-8.175,-151.075,None,,,,,,,27-Jun-2019 16:17:53,28-Jun-2019 03:56:56
47622_BSH_F,47622,27-Jun-2019 03:48:45,-8.15,-151.125,Light - Dusk,,,208,4818,,87.9671757322092,,
47622_BSH_F,47622,27-Jun-2019 09:00:00,-8.1,-151.15,SST,28.6,28.4962499141693,0,4818,,87.741114066555,,
47622_BSH_F,47622,27-Jun-2019 12:00:00,-8.1,-151.175,None,,,,,,,,
47622_BSH_F,47622,27-Jun-2019 15:43:45,-8.1,-151.2,Light - Dawn,,,208,4818,,92.5111616577395,,
47622_BSH_F,47622,28-Jun-2019 00:00:00,-8.05,-151.25,None,,,,,,,28-Jun-2019 16:18:32,29-Jun-2019 03:58:06
47622_BSH_F,47622,28-Jun-2019 03:43:45,-8.025,-151.275,Light - Dusk,,,240,5242,,70.0796446732211,,
47622_BSH_F,47622,28-Jun-2019 11:00:00,-7.95,-151.25,SST,28.5,28.4054164091746,0,5154,,90.6333704663979,,
47622_BSH_F,47622,28-Jun-2019 12:00:00,-7.95,-151.25,None,,,,,,,,
47622_BSH_F,47622,28-Jun-2019 15:53:45,-7.95,-151.225,Light - Dawn,,,208,5442,,0.577283082138452,,
47622_BSH_F,47622,29-Jun-2019 00:00:00,-7.975,-151.3,None,,,,,,,29-Jun-2019 16:18:46,30-Jun-2019 03:58:40
47622_BSH_F,47622,29-Jun-2019 03:51:15,-8,-151.3,Light - Dusk,,,368,5242,,91.0608095040718,,
47622_BSH_F,47622,29-Jun-2019 11:00:00,-7.975,-151.325,SST,28.6,28.4133322238922,0,5154,,86.0944224045609,,
47622_BSH_F,47622,29-Jun-2019 12:00:00,-8,-151.325,None,,,,,,,,
47622_BSH_F,47622,29-Jun-2019 15:55:00,-8,-151.325,Light - Dawn,,,208,5242,,91.2317201661791,,
47622_BSH_F,47622,30-Jun-2019 00:00:00,-8,-151.325,None,,,,,,,30-Jun-2019 16:19:05,01-Jul-2019 03:58:57
47622_BSH_F,47622,30-Jun-2019 03:43:45,-8,-151.325,Light - Dusk,,,368,5242,,90.903815533732,,
47622_BSH_F,47622,30-Jun-2019 10:00:00,-7.975,-151.325,SST,28.6,28.3908327420553,0,5154,,82.8609303933424,,
47622_BSH_F,47622,30-Jun-2019 12:00:00,-7.95,-151.325,None,,,,,,,,
47622_BSH_F,47622,30-Jun-2019 15:51:15,-7.9,-151.275,Light - Dawn,,,240,5154,,12.574105008683,,
47622_BSH_F,47622,01-Jul-2019 00:00:00,-7.875,-151.35,None,,,,,,,01-Jul-2019 16:19:07,02-Jul-2019 03:59:30
47622_BSH_F,47622,01-Jul-2019 03:31:15,-7.85,-151.375,Light - Dusk,,,240,5154,,0.100005763734438,,
47622_BSH_F,47622,01-Jul-2019 12:00:00,-7.775,-151.425,SST,28.5,28.4699993133545,0,5154,,84.0314867478675,,
47622_BSH_F,47622,01-Jul-2019 16:10:00,-7.75,-151.45,Light - Dawn,,,208,5450,,90.1174803373854,,
47622_BSH_F,47622,02-Jul-2019 00:00:00,-7.7,-151.525,None,,,,,,,02-Jul-2019 16:19:40,03-Jul-2019 04:00:45
47622_BSH_F,47622,02-Jul-2019 04:11:15,-7.675,-151.55,Light - Dusk,,,240,5249,,0.1,,
47622_BSH_F,47622,02-Jul-2019 11:00:00,-7.625,-151.575,SST,28.6,28.5224987665812,0,5249,,84.6205438713696,,
47622_BSH_F,47622,02-Jul-2019 12:00:00,-7.625,-151.6,None,,,,,,,,
47622_BSH_F,47622,02-Jul-2019 15:47:30,-7.6,-151.625,Light - Dawn,,,240,5249,,0.101140007446674,,
47622_BSH_F,47622,03-Jul-2019 00:00:00,-7.525,-151.7,None,,,,,,,03-Jul-2019 16:20:12,04-Jul-2019 04:01:59
47622_BSH_F,47622,03-Jul-2019 04:08:45,-7.475,-151.7,Light - Dusk,,,240,5312,,0.155506014758298,,
47622_BSH_F,47622,03-Jul-2019 12:00:00,-7.4,-151.75,None,,,,,,,,
47622_BSH_F,47622,03-Jul-2019 13:00:00,-7.4,-151.75,SST,28.6,28.5070824623108,0,5115,,83.110244071008,,
47622_BSH_F,47622,03-Jul-2019 15:57:30,-7.4,-151.75,Light - Dawn,,,336,5115,,0.0999999999999998,,
47622_BSH_F,47622,04-Jul-2019 00:00:00,-7.375,-151.8,None,,,,,,,04-Jul-2019 16:20:28,05-Jul-2019 04:02:52
47622_BSH_F,47622,04-Jul-2019 04:10:00,-7.35,-151.85,Light - Dusk,,,208,5115,,13.1640538304599,,
47622_BSH_F,47622,04-Jul-2019 12:00:00,-7.325,-151.675,None,,,,,,,,
47622_BSH_F,47622,04-Jul-2019 15:00:00,-7.3,-151.625,SST,28.5,28.5549993515015,0,5312,,84.4190974502814,,
47622_BSH_F,47622,04-Jul-2019 16:05:00,-7.325,-151.625,Light - Dawn,,,240,5312,,0.1,,
47622_BSH_F,47622,05-Jul-2019 00:00:00,-7.45,-151.55,None,,,,,,,05-Jul-2019 16:19:43,06-Jul-2019 04:01:58
47622_BSH_F,47622,05-Jul-2019 03:46:15,-7.475,-151.5,Light - Dusk,,,176,5501,,86.167521372126,,
47622_BSH_F,47622,05-Jul-2019 12:00:00,-7.55,-151.425,None,,,,,,,,
47622_BSH_F,47622,05-Jul-2019 15:57:30,-7.55,-151.4,Light - Dawn,,,208,5450,,55.5682511052181,,
47622_BSH_F,47622,06-Jul-2019 00:00:00,-7.575,-151.325,None,,,,,,,06-Jul-2019 16:19:09,07-Jul-2019 04:01:05
47622_BSH_F,47622,06-Jul-2019 03:45:00,-7.5,-151.3,Light - Dusk,,,208,5450,,19.9734951503855,,
47622_BSH_F,47622,06-Jul-2019 12:00:00,-7.625,-151.3,None,,,,,,,,
47622_BSH_F,47622,06-Jul-2019 14:00:00,-7.625,-151.3,SST,28.5,28.4658325513204,0,5450,,90.8923229714273,,
47622_BSH_F,47622,06-Jul-2019 15:46:15,-7.625,-151.3,Light - Dawn,,,208,5450,,0.100007303946419,,
47622_BSH_F,47622,07-Jul-2019 00:00:00,-7.675,-151.275,None,,,,,,,07-Jul-2019 16:19:13,08-Jul-2019 04:00:56
47622_BSH_F,47622,07-Jul-2019 03:51:15,-7.675,-151.225,Light - Dusk,,,208,5551,,0.206004878979567,,
47622_BSH_F,47622,07-Jul-2019 12:00:00,-7.65,-151.4,None,,,,,,,,
47622_BSH_F,47622,07-Jul-2019 14:00:00,-7.65,-151.4,SST,28.6,28.4874997138977,0,5450,,90.5422752869455,,
47622_BSH_F,47622,07-Jul-2019 15:58:45,-7.625,-151.425,Light - Dawn,,,176,5450,,11.3642023690346,,
47622_BSH_F,47622,08-Jul-2019 00:00:00,-7.6,-151.55,None,,,,,,,08-Jul-2019 16:20:17,09-Jul-2019 04:02:23
47622_BSH_F,47622,08-Jul-2019 10:00:00,-7.575,-151.675,SST,28.6,28.5483325322469,0,5249,,88.3491695900745,,
47622_BSH_F,47622,08-Jul-2019 12:00:00,-7.575,-151.7,None,,,,,,,,
47622_BSH_F,47622,08-Jul-2019 16:10:00,-7.575,-151.75,Light - Dawn,,,240,5288,,0.1,,
47622_BSH_F,47622,09-Jul-2019 00:00:00,-7.6,-151.825,None,,,,,,,09-Jul-2019 16:21:27,10-Jul-2019 04:03:42
47622_BSH_F,47622,09-Jul-2019 03:22:30,-7.625,-151.85,Light - Dusk,,,336,5288,,0.1,,
47622_BSH_F,47622,09-Jul-2019 04:13:45,-7.65,-151.85,Light - Dusk,,,240,5288,,34.6544242179504,,
47622_BSH_F,47622,09-Jul-2019 11:00:00,-7.55,-152.05,SST,28.6,28.4949997266134,0,5206,,85.2764418595316,,
47622_BSH_F,47622,09-Jul-2019 12:00:00,-7.55,-152.05,None,,,,,,,,
47622_BSH_F,47622,09-Jul-2019 16:00:00,-7.475,-152.15,Light - Dawn,,,240,5348,,14.6207108388895,,
47622_BSH_F,47622,10-Jul-2019 00:00:00,-7.375,-152.575,None,,,,,,,10-Jul-2019 16:24:09,11-Jul-2019 04:07:18
47622_BSH_F,47622,10-Jul-2019 03:46:15,-7.325,-152.775,Light - Dusk,,,176,5014,,1.99803408046587,,
47622_BSH_F,47622,10-Jul-2019 12:00:00,-7.375,-152.95,None,,,,,,,,
47622_BSH_F,47622,10-Jul-2019 16:12:30,-7.4,-153.05,Light - Dawn,,,176,5125,,90.2321158179162,,
47622_BSH_F,47622,11-Jul-2019 00:00:00,-7.45,-153.225,None,,,,,,,11-Jul-2019 16:26:56,12-Jul-2019 04:09:59
47622_BSH_F,47622,11-Jul-2019 12:00:00,-7.55,-153.475,None,,,,,,,,
47622_BSH_F,47622,11-Jul-2019 16:06:15,-7.6,-153.55,Light - Dawn,,,176,5255,,95.9180871674383,,
47622_BSH_F,47622,12-Jul-2019 00:00:00,-7.775,-153.65,None,,,,,,,12-Jul-2019 16:29:13,13-Jul-2019 04:11:22
47622_BSH_F,47622,12-Jul-2019 03:57:30,-7.875,-153.675,Light - Dusk,,,368,5388,,83.6795449701009,,
47622_BSH_F,47622,12-Jul-2019 04:06:15,-7.875,-153.675,Light - Dusk,,,240,5388,,3.71762884744524,,
47622_BSH_F,47622,12-Jul-2019 12:00:00,-7.825,-153.95,None,,,,,,,,
47622_BSH_F,47622,12-Jul-2019 14:00:00,-7.825,-154,SST,28.9,28.6508326530457,0,5283,,73.5964441510485,,
47622_BSH_F,47622,12-Jul-2019 16:11:15,-7.8,-154.075,Light - Dawn,,,176,5300,,95.0051760929087,,
47622_BSH_F,47622,13-Jul-2019 00:00:00,-7.725,-154.2,None,,,,,,,13-Jul-2019 16:31:22,14-Jul-2019 04:13:51
47622_BSH_F,47622,13-Jul-2019 04:03:45,-7.7,-154.275,Light - Dusk,,,208,5407,,47.9363535500573,,
47622_BSH_F,47622,13-Jul-2019 12:00:00,-7.7,-154.4,None,,,,,,,,
