receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
283138545,VR2W-102044,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-31T20:15:00Z,IMOS Coastal Array Queensland,Magnetic Island SCP,146.86,-19.11,5,NA,NA,NA,YES
283138561,VR2W-103933,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-31T20:15:00Z,IMOS Coastal Array Queensland,Nelly Bay Magnetic Island SCP,146.85,-19.17,5,NA,NA,NA,YES
282576761,VR2W-103927,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-21T23:30:00Z,IMOS / AIMS / QDAF FADs,FAD7,153.33,-26.6,15,NA,NA,NA,YES
282576755,VR2W-103682,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-18T00:30:00Z,IMOS / AIMS / QDAF FADs,FAD4,153.63,-27.28,15,NA,NA,NA,YES
282576792,VR2W-109088,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-15T03:00:00Z,IMOS / AIMS / QDAF FADs,FAD8,153.57,-26.54,15,NA,NA,NA,YES
282576765,VR2W-107568,The University of Queensland,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-14T23:30:00Z,IMOS / AIMS / QDAF FADs,FAD9,153.33,-26.26,15,NA,NA,NA,YES
282576758,VR2W-129974,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-02T05:00:00Z,IMOS / AIMS / QDAF FADs,FAD6,153.53,-26.93,15,NA,NA,NA,YES
282576789,VR2W-106867,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-01T21:00:00Z,IMOS / AIMS / QDAF FADs,FAD7C,153.35,-26.58,15,NA,NA,NA,YES
276392026,VR2W-107543,Griffith University,Southeast Queensland shark movement,DEPLOYED,2022-07-12T06:00:00Z,SEQ Array,Gold Coast WR 27 m,153.46,-27.96,27,NA,NA,NA,YES
282574802,VR2W-112761,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-07-05T22:00:00Z,IMOS Coastal Array Queensland,Aquila Island MMP,149.58,-21.96,2,NA,NA,NA,YES
274708579,VR2W-102229,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-23T22:00:00Z,IMOS Coastal Array Queensland,Gladstone - Rodd's Peninsula,151.63,-23.97,6.5,NA,NA,NA,YES
274684635,VR2W-107812,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-23T02:20:00Z,IMOS Coastal Array Queensland,North Keppel Island MMP,150.91,-23.09,5,NA,NA,NA,YES
274684638,VR2W-136065,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-22T22:30:00Z,IMOS Coastal Array Queensland,Pelican Island MMP,150.87,-23.24,5,NA,NA,NA,YES
276672387,VR2W-114577,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-22T04:00:00Z,IMOS / AIMS / QDAF FADs,FAD5,153.57,-27.1,15,NA,NA,NA,YES
274708586,VR2W-102570,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-21T00:00:00Z,IMOS Coastal Array Queensland,South Trees (Gladstone),151.32,-23.85,13,NA,NA,NA,YES
276672390,VR2W-136072,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-16T04:30:00Z,IMOS / AIMS / QDAF FADs,FAD10,153.37,-25.88,15,NA,NA,NA,YES
276672405,VR2W-136077,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15T21:00:00Z,IMOS / AIMS / QDAF FADs,FAD 1 (Fraser Island),153.1,-24.81,15,NA,NA,NA,YES
276672408,VR2W-102025,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15T07:00:00Z,IMOS / AIMS / QDAF FADs,FAD 2 (Fraser Island),153.41,-24.63,15,NA,NA,NA,YES
274684641,VR2W-101727,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15T02:20:00Z,IMOS Coastal Array Queensland,Lady Elliot Reef MMP,146.33,-18.68,5,NA,NA,NA,YES
282576798,VR2W-136062,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-14T21:00:00Z,IMOS / AIMS / QDAF FADs,FAD 3 (Fraser Island),153.54,-24.97,15,NA,NA,NA,YES
276672396,VR2W-114533,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-09T04:00:00Z,IMOS / AIMS / QDAF FADs,FAD12B,153.63,-27.92,15,NA,NA,NA,YES
276672399,VR2W-114685,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-09T03:15:00Z,IMOS / AIMS / QDAF FADs,FAD12C,153.64,-27.92,15,NA,NA,NA,YES
276672372,VR2W-104401,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-07T02:30:00Z,IMOS / AIMS / QDAF FADs,FAD1,153.53,-27.99,15,NA,NA,NA,YES
274708583,VR2W-102554,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-07T00:00:00Z,IMOS Coastal Array Queensland,Barney Point Wharf (GPC) (Gladstone),151.27,-23.84,13.5,NA,NA,NA,YES
276672377,VR2W-120741,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06T23:00:00Z,IMOS / AIMS / QDAF FADs,FAD2,153.75,-27.93,15,NA,NA,NA,YES
276672393,VR2W-114704,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06T22:00:00Z,IMOS / AIMS / QDAF FADs,FAD 12,153.64,-27.93,15,NA,NA,NA,YES
276672380,VR2W-102586,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06T22:00:00Z,IMOS / AIMS / QDAF FADs,FAD3,153.62,-27.81,15,NA,NA,NA,YES
259251239,VR2W-107810,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-03T00:00:00Z,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,146.51,-18.65,16.5,NA,NA,NA,YES
276672402,VR2W-125669,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-02T01:00:00Z,IMOS / AIMS / QDAF FADs,FAD7B,153.31,-26.57,15,NA,NA,NA,YES
259251242,VR2W-102591,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-31T00:00:00Z,IMOS Coastal Array Queensland,Holbourn (Bowen),148.36,-19.73,9,NA,NA,NA,YES
259248754,VR2Tx-484027,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2022-05-29T03:58:00Z,IMOS-ATF One Tree Island,OT 3,152.08,-23.48,12.3,NA,NA,NA,YES
259248766,VR2Tx-484010,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2022-05-29T03:36:00Z,IMOS-ATF One Tree Island,OT 2,152.05,-23.49,16.3,NA,NA,NA,YES
259248763,VR2Tx-483940,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2022-05-29T02:52:00Z,IMOS-ATF One Tree Island,OT 1,152.04,-23.51,8.1,NA,NA,NA,YES
259248760,VR2Tx-484030,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2022-05-29T01:34:00Z,IMOS-ATF One Tree Island,OT 7,152.06,-23.51,13.6,NA,NA,NA,YES
259248757,VR2Tx-484785,IMOS Animal Tracking Facility,IMOS-ATF One Tree Island,DEPLOYED,2022-05-29T00:43:00Z,IMOS-ATF One Tree Island,OT 5,152.09,-23.51,18.6,NA,NA,NA,YES
259248748,VR2Tx-483961,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-28T01:47:00Z,IMOS-ATF Heron Island,Heron E1,152,-23.44,8,NA,NA,NA,YES
259248751,VR2Tx-484045,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-28T01:14:00Z,IMOS-ATF Heron Island,S Heron,151.98,-23.47,15,NA,NA,NA,YES
259248733,VR2Tx-484028,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-28T00:23:00Z,IMOS-ATF Heron Island,HER 15,151.95,-23.47,16,NA,NA,NA,YES
259251260,VR2AR-549820,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-27T15:00:00Z,Whitsundays,Cid Harbour 5,140.94,-20.26,12,NA,NA,NA,YES
259248742,VR2Tx-484029,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-26T03:34:00Z,IMOS-ATF Heron Island,HER 18,151.91,-23.45,15,NA,NA,NA,YES
259248745,VR2Tx-484035,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-26T02:49:00Z,IMOS-ATF Heron Island,HER 19,151.9,-23.44,9.5,NA,NA,NA,YES
259248739,VR2Tx-484022,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-26T02:26:00Z,IMOS-ATF Heron Island,HER 21,151.93,-23.43,19.5,NA,NA,NA,YES
259248736,VR2Tx-484782,IMOS Animal Tracking Facility,IMOS-ATF Heron Island,DEPLOYED,2022-05-25T15:33:00Z,IMOS-ATF Heron Island,HER 24,151.98,-23.44,10.8,NA,NA,NA,YES
259251330,VR2W-125667,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-24T15:22:00Z,IMOS Coastal Array Queensland,Yongala Wreck,147.62,-19.3,29,NA,NA,NA,YES
259225117,VR2W-136085,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-19T02:30:00Z,IMOS Coastal Array Queensland,Peel Island,153.35,-27.47,9.1,NA,NA,NA,YES
259225114,VR2W-109093,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-17T01:00:00Z,IMOS Coastal Array Queensland,Mud Island,153.24,-27.32,6.72,NA,NA,NA,YES
259225120,VR2W-136069,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T22:45:00Z,IMOS Coastal Array Queensland,Scott's Point,153.11,-27.28,4.65,NA,NA,NA,YES
259251274,VR2Tx-481314,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T15:08:00Z,Whitsundays,Hook 2,148.9,-20.16,5,NA,NA,NA,YES
259251266,VR2W-103925,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T15:03:00Z,Whitsundays,Hook 1,148.92,-20.17,5,NA,NA,NA,YES
259251256,VR2AR-549823,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T14:59:00Z,Whitsundays,Cid Harbour 4,148.94,-20.24,17,NA,NA,NA,YES
259251252,VR2AR-548502,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T14:58:00Z,Whitsundays,Cid Harbour 3,148.93,-20.25,12,NA,NA,NA,YES
259251249,VR2AR-548503,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T14:57:00Z,Whitsundays,Cid Harbour 2,148.92,-20.25,12,NA,NA,NA,YES
259251245,VR2AR-549561,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-16T14:54:00Z,Whitsundays,Cid Harbour 1,148.91,-20.28,18.5,NA,NA,NA,YES
259251324,VR2Tx-485245,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:21:00Z,Whitsundays,Blue Pearl Bay,148.88,-20.04,15,NA,NA,NA,YES
259251321,VR2Tx-485244,QLD Department of Agriculture and Fisheries,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:20:00Z,Whitsundays,Butterfly Bay,148.93,-20.07,13,NA,NA,NA,YES
259251317,VR2W-127283,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:19:00Z,Whitsundays,Manta Ray Bay,148.96,-20.06,15,NA,NA,NA,YES
259251314,VR2AR-549560,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:18:00Z,Whitsundays,Mackerel Bay,148.96,-20.07,29,NA,NA,NA,YES
259251311,VR2AR-549558,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:17:00Z,Whitsundays,Border Island,149.03,-20.15,17,NA,NA,NA,YES
259251308,VR2AR-546938,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:16:00Z,Whitsundays,Chalkies Beach,149.07,-20.28,41,NA,NA,NA,YES
259251305,VR2AR-546934,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:15:00Z,Whitsundays,Shute Harbour,148.8,-20.31,13,NA,NA,NA,YES
259251294,VR2AR-548504,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:14:00Z,Whitsundays,Repulse Bay,148.82,-20.51,12,NA,NA,NA,YES
259251286,VR2Tx-485239,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:12:00Z,Whitsundays,Whitehaven Beach,149.06,-20.29,7,NA,NA,NA,YES
259251283,VR2Tx-485246,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:11:00Z,Whitsundays,Hook 4,148.9,-20.1,12,NA,NA,NA,YES
259251263,VR2W-104915,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-15T15:02:00Z,Whitsundays,Tongue Bay,149.02,-20.24,9,NA,NA,NA,YES
255963972,VR2AR-548517,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-04-19T15:26:00Z,IMOS Coastal Array Queensland,Emu Park - Fitzroy River,150.83,-23.51,12.5,NA,NA,NA,YES
255963969,VR2AR-548516,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-04-19T15:25:00Z,IMOS Coastal Array Queensland,Emu Park - Station Point,151.02,-23.44,10.5,NA,NA,NA,YES
255963920,VR2W-114668,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-04-17T00:19:00Z,IMOS Reefs / Offshore Array Queensland,Farquarson,146.53,-17.79,7.2,NA,NA,NA,YES
255959480,VR2W-124641,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-04-08T15:57:00Z,IMOS Coastal Array Queensland,Ellis Beach SCP,145.65,-16.72,4,NA,NA,NA,YES
255164256,VR2AR-545637,IMOS Animal Tracking Facility,IMOS-ATF Stradbroke Island Line,DEPLOYED,2022-03-25T03:44:00Z,IMOS-ATF Stradbroke Island Line,SI 2,153.56,-27.42,28.4,NA,NA,NA,YES
255164259,VR2AR-548849,IMOS Animal Tracking Facility,IMOS-ATF Stradbroke Island Line,DEPLOYED,2022-03-25T03:17:00Z,IMOS-ATF Stradbroke Island Line,SI 3,153.56,-27.42,36,NA,NA,NA,YES
255164268,VR2AR-545652,IMOS Animal Tracking Facility,IMOS-ATF Stradbroke Island Line,DEPLOYED,2022-03-25T02:41:00Z,IMOS-ATF Stradbroke Island Line,SI 6,153.58,-27.42,50.5,NA,NA,NA,YES
255164265,VR2AR-545603,IMOS Animal Tracking Facility,IMOS-ATF Stradbroke Island Line,DEPLOYED,2022-03-25T02:17:00Z,IMOS-ATF Stradbroke Island Line,SI 5,153.58,-27.42,46.5,NA,NA,NA,YES
255164262,VR2AR-545645,IMOS Animal Tracking Facility,IMOS-ATF Stradbroke Island Line,DEPLOYED,2022-03-25T01:42:00Z,IMOS-ATF Stradbroke Island Line,SI 4,153.57,-27.42,45.1,NA,NA,NA,YES
255958913,VR2AR-547789,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-03-23T15:03:00Z,IMOS Coastal Array Queensland,Bowling Green Bay - Giru,147.35,-19.32,10,NA,NA,NA,YES
274950877,VR2W-107543,Griffith University,Southeast Queensland shark movement,RECOVERED,2022-03-18T00:00:00Z,SEQ Array,Gold Coast WR 27 m,153.46,-27.96,27,2022-07-10T02:00:00Z,153.46,-27.96,NO
255959355,VR2W-101775,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-03-15T14:05:00Z,IMOS Reefs / Offshore Array Queensland,Hastings,146,-16.52,16,NA,NA,NA,YES
254407072,VR2W-136082,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-03-03T03:40:00Z,IMOS Reefs / Offshore Array Queensland,Rib,146.88,-18.47,8,NA,NA,NA,YES
254407069,VR2W-136081,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-02-23T22:30:00Z,IMOS Reefs / Offshore Array Queensland,Rebe,150.16,-19.79,6,NA,NA,NA,YES
255959352,VR2W-119640,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-02-21T14:01:00Z,IMOS Reefs / Offshore Array Queensland,Saxon Reef,145.98,-16.46,22,NA,NA,NA,YES
254407066,VR2W-136080,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-02-20T22:30:00Z,IMOS Reefs / Offshore Array Queensland,19-131,149.38,-19.77,5,NA,NA,NA,YES
255959349,VR2W-114556,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-02-16T14:00:00Z,IMOS Reefs / Offshore Array Queensland,Green Island (Cairns),145.96,-16.75,12,NA,NA,NA,YES
244813972,VR2W-136070,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,RECOVERED,2022-02-08T03:55:00Z,IMOS Coastal Array Queensland,Pelorus Island MMP,146.49,-18.54,4,2022-06-04T04:55:00Z,146.49,-18.54,NO
244813969,VR2W-136065,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,RECOVERED,2022-02-08T01:25:00Z,IMOS Coastal Array Queensland,Pandora Reef MMP,146.43,-18.82,4,2022-06-04T02:30:00Z,146.43,-18.82,NO
239779639,VR2W-114709,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-02-01T22:00:00Z,IMOS Coastal Array Queensland,Bundaberg SCP,152.47,-24.82,7.5,NA,NA,NA,YES
259555218,VR2W-129974,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,RECOVERED,2022-02-01T13:00:00Z,IMOS / AIMS / QDAF FADs,FAD12C,153.64,-27.92,15,2022-06-09T01:00:00Z,153.64,-27.92,NO
225228483,VR2AR-547771,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-31T14:00:00Z,IMOS Coastal Array Queensland,Freeman Channel,153.37,-27.02,10,NA,NA,NA,YES
225228461,VR2W-106663,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-21T00:00:00Z,IMOS Reefs / Offshore Array Queensland,21-591,150.38,-21.03,7,NA,NA,NA,YES
255959343,VR2W-102582,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-18T13:58:00Z,IMOS Reefs / Offshore Array Queensland,Batt-Tongue Channel,145.81,-16.38,18,NA,NA,NA,YES
255959340,VR2W-102575,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-18T13:56:00Z,IMOS Reefs / Offshore Array Queensland,Batt Reef (South),145.86,-16.44,17,NA,NA,NA,YES
255959346,VR2W-102579,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-17T23:00:00Z,IMOS Coastal Array Queensland,Batt Reef - North Gully,145.72,-16.36,10,NA,NA,NA,YES
225228453,VR2W-101866,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-17T22:50:00Z,IMOS Reefs / Offshore Array Queensland,21-060,150.6,-21.01,8.2,NA,NA,NA,YES
225228456,VR2W-106887,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-01-16T06:00:00Z,IMOS Reefs / Offshore Array Queensland,21-139,151.47,-21.45,5,NA,NA,NA,YES
239528611,VR2Tx-484594,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-23T21:49:00Z,IMOS Coastal Array Queensland,Coolangatta SCP,153.53,-28.15,10,NA,NA,NA,YES
239449641,VR2W-114557,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-23T20:53:00Z,IMOS Coastal Array Queensland,Palm Beach SCP,153.49,-28.1,10,NA,NA,NA,YES
255959337,VR2W-102572,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-17T13:44:00Z,Whitsundays,Cairns Beach,148.96,-20.16,16,NA,NA,NA,YES
255959317,VR2Tx-482876,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-16T19:26:00Z,IMOS Coastal Array Queensland,Saunders Reef - South (Far North),144.03,-11.5,11.5,NA,NA,NA,YES
223835023,VR2AR-547792,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-15T23:50:00Z,IMOS Coastal Array Queensland,NW corner of Hutchisons - South Qld,153.49,-26.94,26.5,NA,NA,NA,YES
223835030,VR2AR-547791,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-15T17:36:00Z,IMOS Coastal Array Queensland,Wide Caloundra - South Qld,153.45,-26.86,60.5,NA,NA,NA,YES
255959314,VR2W-132739,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-10T07:00:00Z,Whitsundays,Bait Reef,149.07,-19.82,13,NA,NA,NA,YES
255959311,VR2Tx-482875,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-10T07:00:00Z,IMOS Coastal Array Queensland,Maulta Cay (Far North),144.03,-11.42,10.5,NA,NA,NA,YES
259596694,VR2W-114650,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-09T14:00:00Z,IMOS Coastal Array Queensland,Bribie Island SCP,153.2,-27.04,8,NA,NA,NA,YES
259596727,VR2W-120757,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-09T14:00:00Z,IMOS Coastal Array Queensland,Rainbow Beach SCP,153.11,-25.91,8,NA,NA,NA,YES
259596721,VR2W-114679,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-09T14:00:00Z,IMOS Coastal Array Queensland,Mudjimba SCP,153.11,-26.61,8,NA,NA,NA,YES
259596724,VR2W-114684,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-09T14:00:00Z,IMOS Coastal Array Queensland,Noosa SCP,153.11,-26.37,8,NA,NA,NA,YES
255959240,VR2W-103931,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-08T18:15:00Z,IMOS Coastal Array Queensland,Sudbury Cay,146.15,-16.95,16,NA,NA,NA,YES
225228472,VR2W-114574,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-08T00:30:00Z,IMOS Reefs / Offshore Array Queensland,East Cay,152.57,-21.47,9,NA,NA,NA,YES
255959237,VR2W-124642,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-06T18:14:00Z,IMOS Coastal Array Queensland,Mantis (Far North),143.56,-12.13,11.5,NA,NA,NA,YES
255959230,VR2W-101750,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-06T17:52:00Z,IMOS Coastal Array Queensland,Wheeler Reef,147.52,-18.8,16,NA,NA,NA,YES
225228475,VR2W-106653,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,RECOVERED,2021-12-06T04:00:00Z,IMOS Reefs / Offshore Array Queensland,Chinaman,152.67,-22,6,2022-09-05T22:20:00Z,152.67,-22,NO
255959218,VR2W-101734,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-02T17:51:00Z,IMOS Coastal Array Queensland,Brook Islands (Hinchinbrook),146.28,-18.14,11,NA,NA,NA,YES
223733834,VR2W-114666,IMOS Animal Tracking Facility,Grey Nurse Shark_Diver Interactions,DEPLOYED,2021-12-02T16:25:00Z,Moreton Island - Grey Nurse Shark Installation,Flinders Reef,153.49,-26.98,15,NA,NA,NA,YES
276300470,VR2W-103644,Griffith University,Southeast Queensland shark movement,RECOVERED,2021-12-02T05:00:00Z,SEQ Array,Tipplers Passage,153.41,-27.82,4,2022-03-08T06:00:00Z,153.41,-27.82,NO
274951890,VR2W-104852,Griffith University,Southeast Queensland shark movement,RECOVERED,2021-12-02T04:30:00Z,SEQ Array,Jumpipin Bar,153.43,-27.74,4,2022-03-08T04:00:00Z,153.43,-27.74,NO
255959215,VR2W-101761,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-01T17:51:00Z,IMOS Coastal Array Queensland,Ribbon 3,145.8,-15.51,15,NA,NA,NA,YES
255959212,VR2W-102560,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-01T17:49:00Z,IMOS Coastal Array Queensland,Ribbon 5,145.77,-15.38,18,NA,NA,NA,YES
255959194,VR2W-114654,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-01T17:45:00Z,IMOS Coastal Array Queensland,Mackay Reef (Cape Tribulation),145.64,-16.04,17,NA,NA,NA,YES
255959185,VR2W-102585,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2021-12-01T17:44:00Z,IMOS Coastal Array Queensland,Normandy (Franklin Group),146.07,-17.2,13.5,NA,NA,NA,YES
