receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
283143369,VR2AR-547907,Flinders University,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2022-09-18 22:55:00,Remote offshore islands (incl. Pearson/Flinders islands),South Pages Island,138.29,-35.77,16.0,,,,YES
283143366,VR2AR-547910,Flinders University,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2022-09-18 22:20:00,Remote offshore islands (incl. Pearson/Flinders islands),North Pages Island,138.3,-35.76,13.0,,,,YES
283792505,VR2Tx-484789,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2022-09-13 22:15:00,IMOS NSW Moorings,BMP070 Narooma ADCP,150.19,-36.19,67.0,,,,YES
283792526,VR2Tx-484036,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2022-09-13 20:40:00,IMOS NSW Moorings,BMP120 Narooma ADCP,150.32,-36.21,112.0,,,,YES
283143724,VR2AR-545592,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:56:00,IMOS-ATF Portland Line,PTLD1,141.37,-38.39,19.0,,,,YES
283143727,VR2AR-545643,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:50:00,IMOS-ATF Portland Line,PTLD2,141.36,-38.39,31.0,,,,YES
283143730,VR2AR-546256,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:44:00,IMOS-ATF Portland Line,PTLD3,141.35,-38.39,51.998,,,,YES
283143751,VR2AR-545595,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:23:00,IMOS-ATF Portland Line,PTLD10,141.29,-38.4,85.0,,,,YES
283143748,VR2AR-546253,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:18:00,IMOS-ATF Portland Line,PTLD9,141.3,-38.4,77.0,,,,YES
283143745,VR2AR-546252,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:13:00,IMOS-ATF Portland Line,PTLD8,141.31,-38.4,70.0,,,,YES
283143742,VR2AR-546297,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:08:00,IMOS-ATF Portland Line,PTLD7,141.32,-38.4,70.998,,,,YES
283143739,VR2AR-546549,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-07 00:03:00,IMOS-ATF Portland Line,PTLD6,141.33,-38.39,68.0,,,,YES
283143736,VR2AR-546551,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-06 23:57:00,IMOS-ATF Portland Line,PTLD5,141.34,-38.39,67.999,,,,YES
283143733,VR2AR-545638,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-09-06 23:50:00,IMOS-ATF Portland Line,PTLD4,141.35,-38.39,61.999,,,,YES
283138545,VR2W-102044,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-31 20:15:00,IMOS Coastal Array Queensland,Magnetic Island SCP,146.86,-19.11,5.0,,,,YES
283138561,VR2W-103933,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-31 20:15:00,IMOS Coastal Array Queensland,Nelly Bay Magnetic Island SCP,146.85,-19.17,5.0,,,,YES
282579217,VR2W-113438,James Cook University,JCU North QLD tiger shark tracking,DEPLOYED,2022-08-31 17:26:00,Batt reef,Tongue Reef (NW),145.64,-16.26,8.0,,,,YES
282579398,VR2Tx-484032,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),DEPLOYED,2022-08-31 01:56:00,IMOS-ATF CTBAR,CTBAR NewNorth,151.3,-33.8,8.0,,,,YES
282579395,VR2Tx-484033,IMOS Animal Tracking Facility,IMOS-ATF Cabbage Tree Bay Aquatic Reserve (CTBAR),DEPLOYED,2022-08-31 01:02:00,IMOS-ATF CTBAR,CTBAR Outside NEW,151.31,-33.8,26.0,,,,YES
282579386,VR2AR-548532,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,DEPLOYED,2022-08-31 00:25:00,IMOS-ATF Sydney Gate,SG 1,151.29,-33.84,25.5,,,,YES
282576761,VR2W-103927,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-21 23:30:00,IMOS / AIMS / QDAF FADs,FAD7,153.33,-26.6,15.0,,,,YES
282576755,VR2W-103682,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-18 00:30:00,IMOS / AIMS / QDAF FADs,FAD4,153.63,-27.28,15.0,,,,YES
282576792,VR2W-109088,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-15 03:00:00,IMOS / AIMS / QDAF FADs,FAD8,153.57,-26.54,15.0,,,,YES
282576765,VR2W-107568,The University of Queensland,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-14 23:30:00,IMOS / AIMS / QDAF FADs,FAD9,153.33,-26.26,15.0,,,,YES
276672733,VR2AR-545666,Flinders University,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2022-08-08 04:24:00,Flinders Uni White Shark Cage Diving Industry Monitoring,St02,136.07,-35.23,23.0,,,,YES
276672736,VR2AR-547908,Flinders University,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2022-08-08 04:14:00,Flinders Uni White Shark Cage Diving Industry Monitoring,St10,136.07,-35.23,9.0,,,,YES
276672730,VR2AR-545667,Flinders University,IMOS-ATF South Australian Acoustic Tracking Network,DEPLOYED,2022-08-08 03:19:00,Flinders Uni White Shark Cage Diving Industry Monitoring,South Neptunes,136.12,-35.33,16.0,,,,YES
283007865,VR2Tx-484034,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2022-08-07 02:10:00,IMOS NSW Moorings,CH050,153.23,-30.31,50.0,,,,YES
283007868,VR2Tx-484037,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2022-08-07 01:10:00,IMOS NSW Moorings,CH070,153.3,-30.27,70.0,,,,YES
283007871,VR2Tx-484790,IMOS Animal Tracking Facility,IMOS Moorings receiver deployments,DEPLOYED,2022-08-07 00:01:00,IMOS NSW Moorings,CH100,153.39,-30.26,93.0,,,,YES
282576758,VR2W-129974,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-02 05:00:00,IMOS / AIMS / QDAF FADs,FAD6,153.53,-26.93,15.0,,,,YES
282576789,VR2W-106867,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-08-01 21:00:00,IMOS / AIMS / QDAF FADs,FAD7C,153.35,-26.58,15.0,,,,YES
276570713,VR2Tx-488664,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-27 05:53:00,Exmouth Gulf,McLeods Beach,114.14,-21.98,3.0,,,,YES
276570710,VR2Tx-488663,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-27 05:21:00,Exmouth Gulf,Water Tower,114.15,-21.9,2.0,,,,YES
276570707,VR2Tx-488662,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-27 04:59:00,Exmouth Gulf,Bundegi Reef,114.18,-21.85,2.0,,,,YES
276570704,VR2Tx-488661,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 06:19:00,Exmouth Gulf,Airstrip,114.12,-22.04,2.0,,,,YES
276570701,VR2Tx-488660,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 05:30:00,Exmouth Gulf,Kalis Plant,114.1,-22.1,2.5,,,,YES
276570698,VR2Tx-488659,Australian Institute of Marine Science,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 05:04:00,Exmouth Gulf,Wapet Shoal,114.12,-22.19,3.0,,,,YES
276570694,VR2Tx-488658,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 04:32:00,Exmouth Gulf,Schofield Shoal,114.19,-22.26,3.0,,,,YES
276570691,VR2Tx-488657,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 04:08:00,Exmouth Gulf,Bay of Rest,114.16,-22.29,2.0,,,,YES
276570688,VR2Tx-488656,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-25 03:49:00,Exmouth Gulf,Pt Lefroy,114.18,-22.3,2.0,,,,YES
276570685,VR2Tx-488655,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-24 07:14:00,Exmouth Gulf,Lighthouse Reef,114.11,-21.8,2.0,,,,YES
276570682,VR2Tx-488654,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-24 05:46:00,Exmouth Gulf,NW Cape,114.17,-21.79,1.0,,,,YES
276570679,VR2Tx-488653,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-24 05:20:00,Exmouth Gulf,Bundegi Jetty,114.18,-21.83,1.0,,,,YES
276570673,VR2Tx-488652,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 05:45:00,Exmouth Gulf,Y Island,114.42,-21.96,1.0,,,,YES
276570667,VR2Tx-488651,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 05:16:00,Exmouth Gulf,Hayward Rock,114.42,-22.07,2.0,,,,YES
276570664,VR2Tx-488650,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 04:40:00,Exmouth Gulf,Larkin Shoal,114.3,-22.14,2.0,,,,YES
276570661,VR2Tx-488649,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 04:16:00,Exmouth Gulf,Snapper Shoal,114.3,-22.21,4.0,,,,YES
276570658,VR2Tx-488648,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 02:40:00,Exmouth Gulf,South Point,114.28,-22.33,3.0,,,,YES
276570652,VR2Tx-488646,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 02:16:00,Exmouth Gulf,Whitmore Island,114.2,-22.35,2.0,,,,YES
276570655,VR2Tx-488647,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 01:20:00,Exmouth Gulf,Bennett Shoal,114.17,-22.09,7.0,,,,YES
276570649,VR2Tx-488645,WA Department of Primary Industries and Regional Development,Exmouth Gulf Acoustic Array,DEPLOYED,2022-07-23 00:15:00,Exmouth Gulf,Cooper Shoal,114.22,-22.06,3.0,,,,YES
281533314,VR2Tx-483948,IMOS Animal Tracking Facility,IMOS-ATF Portland Line,DEPLOYED,2022-07-21 07:15:00,IMOS-ATF Portland Line,PTLD Bonney Mooring,141.27,-38.41,29.999,,,,YES
276392026,VR2W-107543,Griffith University,Southeast Queensland shark movement,DEPLOYED,2022-07-12 06:00:00,SEQ Array,Gold Coast WR 27 m,153.46,-27.96,27.0,,,,YES
276299386,VR2W-101117,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 03:25:00,St Kilda Receivers,SK02,138.52,-34.75,4.9,,,,YES
276299383,VR2W-101338,SA South Australian Research and Development Institute,Adelaide metro monitoring,DEPLOYED,2022-07-09 03:03:00,St Kilda Receivers,SK01,138.52,-34.75,2.7,,,,YES
276299380,VR2W-138295,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 02:21:00,St Kilda Receivers,SK03,138.46,-34.73,4.8,,,,YES
276299374,VR2W-138294,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 01:44:00,Largs Bay Receiver,LB01,138.48,-34.82,2.7,,,,YES
276299368,VR2W-138293,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 01:29:00,Semaphore Receivers,SEM03,138.47,-34.84,3.2,,,,YES
276299362,VR2W-138292,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 01:16:00,Semaphore Receivers,SEM02,138.47,-34.85,2.0,,,,YES
276299356,VR2W-138291,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 00:50:00,Semaphore Receivers,SEM01,138.47,-34.85,2.0,,,,YES
276299350,VR2W-138290,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 00:15:00,Grange Receiver,GR01,138.48,-34.9,3.8,,,,YES
276299344,VR2W-138289,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-09 00:00:00,Henley Beach Receivers,HB03,138.49,-34.92,4.5,,,,YES
276299338,VR2W-138288,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-08 23:21:00,Henley Beach Receivers,HB02,138.49,-34.93,4.0,,,,YES
276299332,VR2W-138287,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-08 23:17:00,Henley Beach Receivers,HB01,138.49,-34.94,4.0,,,,YES
276471425,VR2W-104526,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 09:10:00,IMOS-ATF / OTN Perth line,PRT26,115.43,-32.02,33.0,,,,YES
276471428,VR2W-104477,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 09:06:00,IMOS-ATF / OTN Perth line,PRT27,115.42,-32.02,40.0,,,,YES
276471431,VR2W-104493,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 09:04:00,IMOS-ATF / OTN Perth line,PRT28,115.41,-32.02,45.0,,,,YES
276471434,VR2W-114733,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:57:00,IMOS-ATF / OTN Perth line,PRT29,115.41,-32.02,52.0,,,,YES
276471437,VR2W-104484,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:54:00,IMOS-ATF / OTN Perth line,PRT30,115.4,-32.02,57.0,,,,YES
276471440,VR2W-104494,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:50:00,IMOS-ATF / OTN Perth line,PRT31,115.39,-32.02,66.0,,,,YES
276471443,VR2W-104513,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:46:00,IMOS-ATF / OTN Perth line,PRT32,115.38,-32.02,70.0,,,,YES
276471446,VR2W-104522,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:43:00,IMOS-ATF / OTN Perth line,PRT33,115.37,-32.02,80.0,,,,YES
276471449,VR2W-104500,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:40:00,IMOS-ATF / OTN Perth line,PRT34,115.36,-32.02,85.0,,,,YES
276471452,VR2W-114724,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:36:00,IMOS-ATF / OTN Perth line,PRT35,115.36,-32.02,91.0,,,,YES
276471455,VR2W-104474,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:33:00,IMOS-ATF / OTN Perth line,PRT36,110.35,-32.02,95.0,,,,YES
276471458,VR2W-104491,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:30:00,IMOS-ATF / OTN Perth line,PRT37,115.34,-32.02,98.0,,,,YES
276471461,VR2W-104495,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:27:00,IMOS-ATF / OTN Perth line,PRT38,115.33,-32.02,103.0,,,,YES
276471464,VR2W-104490,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:25:00,IMOS-ATF / OTN Perth line,PRT39,115.32,-32.02,104.0,,,,YES
276471467,VR2W-104481,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:22:00,IMOS-ATF / OTN Perth line,PRT40,115.32,-32.02,108.0,,,,YES
276471470,VR2W-104480,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:19:00,IMOS-ATF / OTN Perth line,PRT41,115.31,-32.02,111.0,,,,YES
276471473,VR2W-104507,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:15:00,IMOS-ATF / OTN Perth line,PRT42,115.3,-32.02,118.0,,,,YES
276471476,VR2W-104528,Ocean Tracking Network,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:12:00,IMOS-ATF / OTN Perth line,PRT43,115.29,-32.02,122.0,,,,YES
276570280,VR2AR-548002,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:09:00,IMOS-ATF / OTN Perth line,PRT44,115.28,-32.02,125.0,,,,YES
276570283,VR2AR-548015,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:03:00,IMOS-ATF / OTN Perth line,PRT45,115.28,-32.02,127.0,,,,YES
276570286,VR2AR-548011,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 08:00:00,IMOS-ATF / OTN Perth line,PRT46,115.27,-32.02,134.0,,,,YES
276570289,VR2AR-552107,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:55:00,IMOS-ATF / OTN Perth line,PRT47,115.26,-32.02,143.0,,,,YES
276570292,VR2AR-552105,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:53:00,IMOS-ATF / OTN Perth line,PRT48,115.25,-32.02,151.0,,,,YES
276570295,VR2AR-548014,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:49:00,IMOS-ATF / OTN Perth line,PRT49,115.24,-32.02,158.0,,,,YES
276570298,VR2AR-552106,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:47:00,IMOS-ATF / OTN Perth line,PRT50,115.24,-32.02,169.0,,,,YES
276570301,VR2AR-548000,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:42:00,IMOS-ATF / OTN Perth line,PRT51,115.23,-32.02,178.0,,,,YES
276570304,VR2AR-548009,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:39:00,IMOS-ATF / OTN Perth line,PRT52,115.22,-32.02,195.0,,,,YES
276570307,VR2AR-552108,WA Department of Primary Industries and Regional Development,IMOS-ATF / OTN Perth line,DEPLOYED,2022-07-07 07:34:00,IMOS-ATF / OTN Perth line,PRT53,115.21,-32.02,192.0,,,,YES
274708660,VR2W-138277,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 06:52:00,Long Spit array,LS03,138.23,-34.57,6.7,,,,YES
274708654,VR2W-138276,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 06:20:00,Long Spit array,LS02,138.22,-34.57,6.497,,,,YES
274708615,VR2W-138275,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 05:58:00,Long Spit array,LS01,138.21,-34.57,6.5,,,,YES
274708667,VR2W-138278,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 05:25:00,Long Spit array,LS04,138.21,-34.57,7.0,,,,YES
274708673,VR2W-138279,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 04:38:00,Long Spit array,LS05,138.22,-34.57,6.9,,,,YES
274708679,VR2W-138280,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 03:57:00,Long Spit array,LS06,138.23,-34.57,6.9,,,,YES
274708697,VR2W-138283,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 03:00:00,Long Spit array,LS09,138.23,-34.58,7.5,,,,YES
274708691,VR2W-138282,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 02:30:00,Long Spit array,LS08,138.22,-34.58,7.8,,,,YES
274708685,VR2W-138281,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 02:03:00,Long Spit array,LS07,138.21,-34.58,7.7,,,,YES
274708703,VR2W-138284,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 01:35:00,Long Spit array,LS10,138.21,-34.58,8.5,,,,YES
274708709,VR2W-138285,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 01:12:00,Long Spit array,LS11,138.22,-34.58,8.6,,,,YES
274708715,VR2W-138286,Flinders University,Adelaide metro monitoring,DEPLOYED,2022-07-06 00:39:00,Long Spit array,LS12,138.23,-34.58,8.5,,,,YES
282574802,VR2W-112761,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-07-05 22:00:00,IMOS Coastal Array Queensland,Aquila Island MMP,149.58,-21.96,2.0,,,,YES
274708579,VR2W-102229,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-23 22:00:00,IMOS Coastal Array Queensland,Gladstone - Rodd's Peninsula,151.63,-23.97,6.5,,,,YES
274684635,VR2W-107812,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-23 02:20:00,IMOS Coastal Array Queensland,North Keppel Island MMP,150.91,-23.09,5.0,,,,YES
274684638,VR2W-136065,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-22 22:30:00,IMOS Coastal Array Queensland,Pelican Island MMP,150.87,-23.24,5.0,,,,YES
276672387,VR2W-114577,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-22 04:00:00,IMOS / AIMS / QDAF FADs,FAD5,153.57,-27.1,15.0,,,,YES
274708586,VR2W-102570,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-21 00:00:00,IMOS Coastal Array Queensland,South Trees (Gladstone),151.32,-23.85,13.0,,,,YES
259597142,VR2AR-546552,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,DEPLOYED,2022-06-20 01:56:00,IMOS-ATF Sydney Gate,SG 4,151.3,-33.83,27.0,,,,YES
259597139,VR2AR-549631,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,DEPLOYED,2022-06-20 01:40:00,IMOS-ATF Sydney Gate,SG 3,151.29,-33.83,27.0,,,,YES
259597136,VR2AR-549622,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,DEPLOYED,2022-06-20 01:23:00,IMOS-ATF Sydney Gate,SG 2,151.29,-33.83,26.0,,,,YES
276453690,VR2W-114572,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2022-06-19 04:00:00,Lady Elliot Island,LEI_Spiders_North,152.71,-24.11,20.0,,,,YES
276454896,VR2W-106914,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2022-06-17 06:30:00,Lady Elliot Island,LEI_Encounters_South,152.72,-24.12,5.0,,,,YES
276454899,VR2W-113132,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2022-06-17 06:00:00,Lady Elliot Island,LEI_Blowhole_East,152.72,-24.12,23.0,,,,YES
276672390,VR2W-136072,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-16 04:30:00,IMOS / AIMS / QDAF FADs,FAD10,153.37,-25.88,15.0,,,,YES
276672405,VR2W-136077,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15 21:00:00,IMOS / AIMS / QDAF FADs,FAD 1 (Fraser Island),153.1,-24.81,15.0,,,,YES
276672408,VR2W-102025,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15 07:00:00,IMOS / AIMS / QDAF FADs,FAD 2 (Fraser Island),153.41,-24.63,15.0,,,,YES
274684641,VR2W-101727,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-15 02:20:00,IMOS Coastal Array Queensland,Lady Elliot Reef MMP,146.33,-18.68,5.0,,,,YES
282576798,VR2W-136062,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-14 21:00:00,IMOS / AIMS / QDAF FADs,FAD 3 (Fraser Island),153.54,-24.97,15.0,,,,YES
276453415,VR2W-111253,IMOS Animal Tracking Facility,IMOS-ATF / Project Manta Lady Elliot Island array,DEPLOYED,2022-06-12 22:30:00,Lady Elliot Island,LEI_45_West,152.71,-24.11,12.0,,,,YES
276672396,VR2W-114533,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-09 04:00:00,IMOS / AIMS / QDAF FADs,FAD12B,153.63,-27.92,15.0,,,,YES
276672399,VR2W-114685,Ocean Tracking Network,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-09 03:15:00,IMOS / AIMS / QDAF FADs,FAD12C,153.64,-27.92,15.0,,,,YES
276672372,VR2W-104401,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-07 02:30:00,IMOS / AIMS / QDAF FADs,FAD1,153.53,-27.99,15.0,,,,YES
274708583,VR2W-102554,Biopixel Oceans Foundation,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-07 00:00:00,IMOS Coastal Array Queensland,Barney Point Wharf (GPC) (Gladstone),151.27,-23.84,13.5,,,,YES
276672377,VR2W-120741,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06 23:00:00,IMOS / AIMS / QDAF FADs,FAD2,153.75,-27.93,15.0,,,,YES
276672393,VR2W-114704,IMOS Animal Tracking Facility,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06 22:00:00,IMOS / AIMS / QDAF FADs,FAD 12,153.64,-27.93,15.0,,,,YES
276672380,VR2W-102586,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-06 22:00:00,IMOS / AIMS / QDAF FADs,FAD3,153.62,-27.81,15.0,,,,YES
259251239,VR2W-107810,Australian Institute of Marine Science,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-03 00:00:00,IMOS Coastal Array Queensland,Orpheus - Fantome Pass,146.51,-18.65,16.5,,,,YES
276672402,VR2W-125669,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-06-02 01:00:00,IMOS / AIMS / QDAF FADs,FAD7B,153.31,-26.57,15.0,,,,YES
259251242,VR2W-102591,James Cook University,IMOS / AIMS Acoustic Telemetry Array Queensland,DEPLOYED,2022-05-31 00:00:00,IMOS Coastal Array Queensland,Holbourn (Bowen),148.36,-19.73,9.0,,,,YES
