"DateTime","Transmitter","Transmitter.Name","Transmitter.Serial","Sensor.Value.coa","Sensor.Unit","Latitude.coa","Longitude.coa"
"2012-09-12 16:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.44342,151.94925
"2012-09-12 19:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.44721,151.93344
"2012-09-12 20:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44353,151.92105
"2012-09-13 00:00:00","A69-9002-15946","Tony",1126403,20.71595,"m",-23.44754,151.91231
"2012-09-13 03:00:00","A69-9002-15946","Tony",1126403,13.4076,"m",-23.44754,151.91231
"2012-09-13 04:00:00","A69-9002-15946","Tony",1126403,13.6640333333333,"m",-23.44754,151.91231
"2012-09-13 12:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-09-13 14:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.45055,151.98003
"2012-09-13 15:00:00","A69-9002-15946","Tony",1126403,0.585933333333333,"m",-23.45055,151.98003
"2012-09-13 16:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.44894,151.96809
"2012-09-13 17:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.44342,151.94925
"2012-09-13 19:00:00","A69-9002-15946","Tony",1126403,1.0988,"m",-23.45711,151.96498
"2012-09-13 21:00:00","A69-9002-15946","Tony",1126403,9.8908,"m",-23.44973,152.02306
"2012-09-14 13:00:00","A69-9002-15946","Tony",1126403,0.585933333333333,"m",-23.44342,151.94925
"2012-09-15 04:00:00","A69-9002-15946","Tony",1126403,9.258875,"m",-23.46501,151.93471
"2012-09-17 12:00:00","A69-9002-15946","Tony",1126403,1.7582,"m",-23.44721,151.93344
"2012-09-17 14:00:00","A69-9002-15946","Tony",1126403,0.9418,"m",-23.45711,151.96498
"2012-09-17 15:00:00","A69-9002-15946","Tony",1126403,0.842366666666667,"m",-23.45055,151.98003
"2012-09-17 16:00:00","A69-9002-15946","Tony",1126403,0.7691,"m",-23.45055,151.98003
"2012-09-17 17:00:00","A69-9002-15946","Tony",1126403,0.9889,"m",-23.45055,151.98003
"2012-09-17 19:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.45711,151.96498
"2012-09-17 20:00:00","A69-9002-15946","Tony",1126403,1.26975555555556,"m",-23.44342,151.94925
"2012-09-18 01:00:00","A69-9002-15946","Tony",1126403,9.1215,"m",-23.42931,151.99995
"2012-09-18 05:00:00","A69-9002-15946","Tony",1126403,5.6047,"m",-23.45786,151.99879
"2012-09-18 10:00:00","A69-9002-15946","Tony",1126403,1.7582,"m",-23.45711,151.96498
"2012-09-18 13:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.45711,151.96498
"2012-09-18 15:00:00","A69-9002-15946","Tony",1126403,3.077,"m",-23.43712,151.99969
"2012-09-19 01:00:00","A69-9002-15946","Tony",1126403,9.1215,"m",-23.44973,152.02306
"2012-09-19 07:00:00","A69-9002-15946","Tony",1126403,0.82405,"m",-23.43712,151.99969
"2012-09-19 08:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.43712,151.99969
"2012-09-19 20:00:00","A69-9002-15946","Tony",1126403,5.9344,"m",-23.44973,152.02306
"2012-09-20 01:00:00","A69-9002-15946","Tony",1126403,17.364,"m",-23.48244,152.07132
"2012-09-20 02:00:00","A69-9002-15946","Tony",1126403,10.49525,"m",-23.4872,152.06139
"2012-09-20 08:00:00","A69-9002-15946","Tony",1126403,8.29725,"m",-23.4733475,151.968445
"2012-09-20 09:00:00","A69-9002-15946","Tony",1126403,4.10273333333333,"m",-23.4669766666667,151.93882
"2012-09-20 12:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.44353,151.92105
"2012-09-20 13:00:00","A69-9002-15946","Tony",1126403,0.5493,"m",-23.44721,151.93344
"2012-09-20 14:00:00","A69-9002-15946","Tony",1126403,0.879,"m",-23.44342,151.94925
"2012-09-29 00:00:00","A69-9002-15946","Tony",1126403,18.9026,"m",-23.44754,151.91231
"2012-09-29 03:00:00","A69-9002-15946","Tony",1126403,22.1996,"m",-23.44754,151.91231
"2012-09-29 05:00:00","A69-9002-15946","Tony",1126403,13.4076,"m",-23.44754,151.91231
"2012-09-29 11:00:00","A69-9002-15946","Tony",1126403,3.9562,"m",-23.43666,151.9807
"2012-10-03 21:00:00","A69-9002-15946","Tony",1126403,7.6928,"m",-23.43712,151.99969
"2012-10-04 03:00:00","A69-9002-15946","Tony",1126403,2.8572,"m",-23.45055,151.98003
"2012-10-04 04:00:00","A69-9002-15946","Tony",1126403,1.48345,"m",-23.44894,151.96809
"2012-10-04 05:00:00","A69-9002-15946","Tony",1126403,2.4176,"m",-23.45055,151.98003
"2012-10-04 06:00:00","A69-9002-15946","Tony",1126403,1.52008333333333,"m",-23.45055,151.98003
"2012-10-04 08:00:00","A69-9002-15946","Tony",1126403,1.24533333333333,"m",-23.45055,151.98003
"2012-10-04 13:00:00","A69-9002-15946","Tony",1126403,2.4176,"m",-23.43282,151.92682
"2012-10-04 14:00:00","A69-9002-15946","Tony",1126403,8.9017,"m",-23.43433,151.94185
"2012-10-04 15:00:00","A69-9002-15946","Tony",1126403,3.69244,"m",-23.43282,151.92682
"2012-10-04 17:00:00","A69-9002-15946","Tony",1126403,2.5432,"m",-23.4362142857143,151.975282857143
"2012-10-04 18:00:00","A69-9002-15946","Tony",1126403,2.1978,"m",-23.43562,151.96806
"2012-10-04 19:00:00","A69-9002-15946","Tony",1126403,3.86828,"m",-23.43614,151.97438
"2012-10-05 01:00:00","A69-9002-15946","Tony",1126403,15.51768,"m",-23.433116,151.9245
"2012-10-05 04:00:00","A69-9002-15946","Tony",1126403,9.0116,"m",-23.43958,151.89972
"2012-10-05 05:00:00","A69-9002-15946","Tony",1126403,5.746,"m",-23.4334542857143,151.921848571429
"2012-10-05 06:00:00","A69-9002-15946","Tony",1126403,18.2432,"m",-23.43282,151.92682
"2012-10-05 07:00:00","A69-9002-15946","Tony",1126403,5.6832,"m",-23.43562,151.96806
"2012-10-05 08:00:00","A69-9002-15946","Tony",1126403,2.34433333333333,"m",-23.4359666666667,151.972273333333
"2012-10-05 23:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.42931,151.99995
"2012-10-06 04:00:00","A69-9002-15946","Tony",1126403,6.5938,"m",-23.45786,151.99879
"2012-10-06 06:00:00","A69-9002-15946","Tony",1126403,9.258875,"m",-23.47318625,151.9700725
"2012-10-06 07:00:00","A69-9002-15946","Tony",1126403,12.2353333333333,"m",-23.47091,151.94704
"2012-10-06 08:00:00","A69-9002-15946","Tony",1126403,6.1542,"m",-23.44754,151.91231
"2012-10-06 12:00:00","A69-9002-15946","Tony",1126403,15.2759,"m",-23.4343,151.91522
"2012-10-06 13:00:00","A69-9002-15946","Tony",1126403,6.0443,"m",-23.43282,151.92682
"2012-10-06 14:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.4323133333333,151.945293333333
"2012-10-06 16:00:00","A69-9002-15946","Tony",1126403,7.0334,"m",-23.42931,151.99995
"2012-10-07 08:00:00","A69-9002-15946","Tony",1126403,6.7037,"m",-23.42931,151.99995
"2012-10-07 09:00:00","A69-9002-15946","Tony",1126403,4.8354,"m",-23.43712,151.99969
"2012-10-07 19:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.45711,151.96498
"2012-10-07 20:00:00","A69-9002-15946","Tony",1126403,0.6592,"m",-23.45711,151.96498
"2012-10-07 21:00:00","A69-9002-15946","Tony",1126403,0.695833333333333,"m",-23.45711,151.96498
"2012-10-07 22:00:00","A69-9002-15946","Tony",1126403,0.805733333333333,"m",-23.45711,151.96498
"2012-10-08 02:00:00","A69-9002-15946","Tony",1126403,7.10666666666667,"m",-23.43433,151.94185
"2012-10-08 04:00:00","A69-9002-15946","Tony",1126403,14.7863454545455,"m",-23.4349836363636,151.905032727273
"2012-10-08 07:00:00","A69-9002-15946","Tony",1126403,0.4394,"m",-23.46501,151.93471
"2012-10-08 08:00:00","A69-9002-15946","Tony",1126403,2.0879,"m",-23.46501,151.93471
"2012-10-08 12:00:00","A69-9002-15946","Tony",1126403,13.1878,"m",-23.47087,151.98452
"2012-10-08 14:00:00","A69-9002-15946","Tony",1126403,1.5384,"m",-23.43666,151.9807
"2012-10-08 19:00:00","A69-9002-15946","Tony",1126403,1.70325,"m",-23.44973,152.02306
"2012-10-10 00:00:00","A69-9002-15946","Tony",1126403,6.8136,"m",-23.42931,151.99995
"2012-10-22 21:00:00","A69-9002-15946","Tony",1126403,10.77,"m",-23.50505,152.10031
"2012-10-22 23:00:00","A69-9002-15946","Tony",1126403,28.5738,"m",-23.50873,152.05556
"2012-10-23 03:00:00","A69-9002-15946","Tony",1126403,18.6828,"m",-23.471515,151.97801
"2012-10-23 04:00:00","A69-9002-15946","Tony",1126403,16.0452,"m",-23.47091,151.94704
"2012-10-23 05:00:00","A69-9002-15946","Tony",1126403,25.057,"m",-23.44754,151.91231
